universite_code;etablissement_code;domain_code;diplome_code;speciality;group;diplomes_M;diplomes_F;diplomes_total
10;1002;31;10;المحاسبة;محاسبة;0;17;17
10;1002;31;10;مالية;تصرف;5;6;11
10;1002;42;10;نظم المعلومات والتكنولوجيات الحديثة;إعلامية;2;8;10
10;1002;31;10;التسويق;تصرف;1;9;10
10;1002;34;10;الإقتصاد والمالية الإسلامية;علوم اقتصادية;0;11;11
10;1002;31;10;ادارة الاعمال والاستشراف;تصرف;2;13;15
10;1002;31;10;التصرف اللوجستي و الإنتاج;تصرف;1;5;6
10;1002;31;11;المحاسبة;محاسبة;19;38;57
10;1002;31;11;تصرف في الانتاج(الجودة);تصرف في الجودة والإنتاج;1;14;15
10;1002;31;11;مالية:الهندسة المالية;تصرف;6;27;33
10;1002;31;11;تسويق:التصرف في العلاقات مع الحريف;تصرف;4;21;25
10;1002;34;11;النقد والمالية والبنك(الاكتوارية والتصرف في المخاطر);علوم اقتصادية;8;17;25
10;1002;42;11;التدقيق والسلامة الإعلامية;إعلامية;7;6;13
10;1002;31;11;هندسة التصرف ومهن الإستشارة;تصرف;0;17;17
10;1002;42;11;علوم وهندسة البيانات;إعلامية;9;20;29
4;423;53;;الشهادة الوطنية لمهندس;إتصالات;88;74;162
13;;31;3;تقنيات البيع;تصرف;4;13;17
13;;31;3;ادارة الأعمال تصرف صناعي;تصرف;8;35;43
13;;31;3;تقنيات المحاسبة والمالية;محاسبة;4;19;23
13;;53;3;هندسة كهربائية:أوتوماتيزم والإعلامية الصناعية;هندسة كهربائية;11;14;25
13;;53;3;هندسة كهربائية:الكهرباء الصناعية;هندسة كهربائية;20;9;29
13;;42;3;تطوير أنظمة المعلومات;إعلامية;12;10;22
13;;42;3;الشبكات والخدمات الإعلامية;إعلامية;3;5;8
13;;42;3;الأنظمة المحمولة والجوالة;إعلامية;5;7;12
13;;42;3;الملتيميديا وتطوير الواب;فن الملتيميديا;4;12;16
13;;53;3;هندسة ميكانيكية:صيانة صناعية;هندسة ميكانيكية;10;1;11
13;;53;3;هندسة ميكانيكية:البناء والصناعة الميكانيكية;هندسة ميكانيكية;35;12;47
13;;53;11;التصرف في الاداء الصناعي;هندسة صناعية والكترونيك وآلية;10;6;16
13;;31;3;تقنيات البيع;تصرف;12;19;31
13;;53;3;هندسة كهربائية:الآلية والإعلامية الصناعية;هندسة ميكانيكية;20;11;31
13;;53;3;هندسة كهربائية:الكهرباء الصناعية;هندسة كهربائية;26;12;38
13;;53;3;هندسة ميكانيكية:البناء والصناعة الميكانيكية;هندسة ميكانيكية;35;15;50
13;;53;3;هندسة ميكانيكية:صيانة صناعية;هندسة ميكانيكية;12;14;26
13;;42;3;الملتيميديا وتطوير الواب;فن الملتيميديا;12;17;29
13;;42;3;الشبكات والخدمات الإعلامية;إعلامية;5;9;14
13;;42;3;تطوير أنظمة المعلومات;إعلامية;11;12;23
13;;31;3;التصرف الصناعي;تصرف;3;13;16
13;;31;3;تقنيات المحاسبة والمالية;محاسبة;4;31;35
4;425;62;3;الإنتاج الحيواني والموارد العلفية;علوم فلاحية;11;18;29
4;425;62;5;إنتاج حيواني وعلفي;علوم فلاحية;6;19;25
4;425;62;;جمع وحفظ وتثمين المنتجات الفلاحية;علوم فلاحية;2;5;7
13;;42;2;تطوير أنظمة المعلومات;إعلامية;1;0;1
13;;31;2;تقنيات المحاسبة والمالية;محاسبة;1;2;3
13;;53;3;الهندسة الحرارية والطاقات المتجددة;هندسة الطاقة;20;29;49
13;;42;3;تطوير أنظمة المعلومات;إعلامية;8;6;14
13;;31;3;تقنيات المحاسبة والمالية;محاسبة;12;25;37
13;;53;3;هندسة ميكانيكية:الصيانة الصناعية;هندسة ميكانيكية;12;7;19
15;1501;42;2;علوم وتقنيات المعلومات والإتصال;إتصالات;1;0;1
15;1501;31;2;التصرف في المؤسسات الصغرى والمتوسطة;تصرف;2;5;7
15;1501;81;2;التصرف: الجودة، السلامة والمحيط;حماية البيئة;0;2;2
15;1501;31;11;الإستغلال الأمثل للإمكانيات وتحديث المؤسسة;تصرف;22;15;37
15;1501;53;11;التقنيات الحديثة للإتصالات والشبكات;إتصالات;15;7;22
15;1501;31;11;إدارة الأعمال المندمجة: جودة-سلامة-محيط;تصرف;24;50;74
15;1501;42;11;ندسة البرمجيات - المصدر المفتوح (MP2L);إعلامية;11;7;18
15;1501;42;11;المتقدمة في الأنظمة الروبوتية وذكاء الاصطناعي;إعلامية;18;4;22
15;1501;31;11;هندسة مالية;تصرف;20;30;50
15;1501;31;11;تحليل البيانات وعلم المعطيات;تصرف;17;11;28
15;1501;31;3;علوم التصرف: إدارة الأعمال;تصرف;17;16;33
15;1501;31;3;علوم التصرف: المحاسبة;محاسبة;4;2;6
15;1501;53;3;تكنولوجيات المعلومات و الإتصال: الشبكات و أنترنات الأشياء;إتصالات;8;3;11
4;422;52;6;هندسة معمارية;تعمير وتهيئة;63;122;185
4;422;52;10;التعمير والتهيئة;تعمير وتهيئة;6;5;11
4;422;52;11;التعمير;تعمير وتهيئة;3;7;10
2;214;22;1;اللغة والآداب والحضارةالعربية;آداب عربية;2;8;10
2;214;22;1;تاريخ;تاريخ;3;2;5
2;214;34;1;جغرافيا;جغرافيا;3;2;5
2;214;22;1;فلسفة;فلسفة;1;5;6
2;214;22;1;فرنسية;آداب فرنسية;1;6;7
2;214;22;1;اللغة والآداب والحضارة الأنقليزية;آداب إنقليزية;3;11;14
2;214;41;1;رياضيات;الرياضيات;2;3;5
2;214;44;1;فيزياء;فيزياء;0;9;9
13;;31;2;التصرف المحاسبي والمالي;تصرف;7;1;8
13;;53;2;هندسة كهربائية:الكهرباء الصناعية;هندسة كهربائية;0;2;2
13;;53;2;هندسة كهربائية:الآلية والإعلامية الصناعية;هندسة كهربائية;0;2;2
13;;31;2;إدارة الأعمال:التصرف في الإنتاج;تصرف في الجودة والإنتاج;1;0;1
13;;42;3;تطوير أنظمة المعلومات;إعلامية;26;14;40
13;;42;3;الشبكات الإعلامية;إعلامية;4;6;10
13;;53;3;البناء والصناعات الميكانيكية;هندسة ميكانيكية;13;9;22
13;;53;3;هندسة ميكانيكية: تكنولوجيات الخشب;هندسة ميكانيكية;4;7;11
13;;53;3;هندسة ميكانيكية:الصيانة الصناعية;هندسة ميكانيكية;11;23;34
13;;53;3;هندسة كهربائية:الكهرباء الصناعية;هندسة كهربائية;11;12;23
13;;53;3;هندسة كهربائية:الآلية والإعلامية الصناعية;هندسة كهربائية;13;6;19
13;;53;3;هندسة كهربائية:الإلكترونيك الصناعي;هندسة كهربائية;10;9;19
6;601;32;3;قانون خاص;قانون خاص وعلوم إجرامية;20;89;109
6;601;34;3;اقتصاد:نقد،مالية،بنك;علوم اقتصادية;10;51;61
6;601;31;3;تسويق;تصرف;9;12;21
6;601;31;3;إدارة الأعمال;تصرف;9;13;22
6;601;32;3;القانون العام;قانون عام;2;20;22
6;601;34;3;اقتصاديات الأعمال;علوم اقتصادية;11;21;32
6;601;34;3;التجارة والمالية الدولية;علوم اقتصادية;16;35;51
6;601;34;3;التحليل والسياسة الاقتصادية;علوم اقتصادية;3;10;13
6;601;31;3;المالية;تصرف;19;109;128
6;601;42;3;الخدمات الالكترونية في الأعمال;إعلامية تصرف;5;17;22
6;601;42;3;ذكاء الأعمال;إعلامية تصرف;13;22;35
6;601;42;3;نظم معلومات في االأعمال;إعلامية تصرف;8;17;25
6;601;31;3;المحاسبة;محاسبة;24;72;96
6;601;31;11;بعث المشاريع وادارة الاعمال الفلاحية وصناعة المواد الغذائية;تصرف;16;20;36
6;601;32;10;قانون خاص;قانون خاص وعلوم إجرامية;3;28;31
6;601;32;10;القانون العام;قانون عام;2;43;45
6;601;32;11;قانون المؤسسات والأعمال;قانون خاص وعلوم إجرامية;2;43;45
6;601;42;10;اعلامية التصرف;إعلامية تصرف;6;9;15
6;601;42;11;التجارة الالكترونية;إعلامية تصرف;6;7;13
6;601;31;10;تسويق;تصرف;6;22;28
6;601;31;10;المالية;تصرف;3;23;26
6;601;31;11;المحاسبة والرقابة والتدقيق;محاسبة;8;26;34
6;601;34;11;البنوك والتامين;علوم اقتصادية;6;26;32
6;601;34;11;التجارة والأعمال الدولية;علوم اقتصادية;6;20;26
6;601;34;11;العلوم الإقتصادية: الإقتصاد الإجتماعي والتضامني;علوم اقتصادية;5;13;18
6;601;34;10;السياسات الاقتصادية للتنمية الجهوية;علوم اقتصادية;7;11;18
6;601;34;10;اقتصاد:نقد،مالية،بنك;علوم اقتصادية;5;16;21
13;1323;44;2;توبوغرافيا والجغرفة الرقمية;فيزياء;3;0;3
13;1323;52;2;هندسة مدنية:الأشغال العمومية;هندسة مدنية;0;1;1
13;1323;31;3;إدارة الأعمال;تصرف;4;31;35
13;1323;52;3;هندسة مدنية:الأشغال العمومية;هندسة مدنية;9;7;16
13;1323;31;3;تقنيات المحاسبة والمالية;محاسبة;4;35;39
13;1323;42;3;تطوير أنظمة المعلومات;إعلامية;10;8;18
13;1323;53;3;الصيانة الصناعية;هندسة ميكانيكية;11;13;24
13;1323;52;3;البناء;هندسة مدنية;12;16;28
13;1323;52;3;قيس الأراضي والجغرفة الرقمية;هندسة مدنية;9;1;10
4;401;53;3;الالكترونيك والالكتروتقنية والآلية;هندسة صناعية والكترونيك وآلية;11;12;23
4;401;53;11;الالكترونيك والالكتروتقنية والآلية;هندسة صناعية والكترونيك وآلية;6;6;12
4;401;43;10;البيولوجيا الجزيئية والخلوية والبيوتكنولوجيا-مسار الحيوان;علوم بيولوجيا;0;15;15
4;401;43;10;البيولوجيا الجزيئية والخلوية والبيوتكنولوجيا-مسار النبات;علوم بيولوجيا;0;6;6
4;401;43;11;البيولوجيا والصحة/السلامة الصحية للاغذية;علوم بيولوجيا;0;24;24
4;401;44;11;الفيزياء/تثمين الموارد الطبيعية;فيزياء;2;6;8
4;401;44;10;الكيمياء الاعضوية;كيمياء;1;9;10
4;401;44;11;الكيمياء الصناعية و البيتروكيمياء;كيمياء;5;22;27
4;401;44;10;الكيمياء العضوية;كيمياء;1;1;2
4;401;42;3;هندسة نظم الإعلامية;إعلامية;29;30;59
4;401;42;11;هندسة نظم الإعلامية;إعلامية;11;4;15
4;401;42;10;إعلامية;إعلامية;3;3;6
4;401;43;3;البيوتكنولوجيا;علوم بيولوجيا;0;44;44
4;401;81;11;البيولوجيا و إدارة المحيط;حماية البيئة;1;17;18
4;401;41;3;الرياضيات : الرياضيات والإعلامية;الرياضيات;1;6;7
4;401;44;10;الفيزياء;فيزياء;3;11;14
4;401;44;3;الفيزياء و الطاقة;فيزياء;3;10;13
4;401;44;11;الكيمياء : التحاليل الفيزيائية و الكيميائية;كيمياء;3;21;24
4;401;44;3;الكيمياء : بحث;كيمياء;4;23;27
4;401;44;3;الكيمياء الدقيقة;كيمياء;0;22;22
4;401;44;3;الموارد الجيولوجية والمحيط;علوم جيولوجيا;0;20;20
4;401;44;10;الموارد الجيولوجية وتطبيقاتها;علوم جيولوجيا;1;15;16
4;401;44;11;الموارد الجيولوجية وتطبيقاتها;علوم جيولوجيا;2;18;20
4;401;53;3;الهندسة الطاقية;هندسة موارد بيئية;3;11;14
4;401;53;11;الهندسة الطاقية;هندسة موارد بيئية;3;8;11
4;401;43;10;بيولوجيا الأفراد والمجموعات والمحيط;علوم بيولوجيا;1;7;8
4;401;53;3;تكنولوجيا المعلومات والاتصال;إتصالات;10;29;39
4;401;53;11;تكنولوجيا المعلومات والاتصال;إتصالات;0;8;8
4;401;41;3;رياضيات;الرياضيات;4;4;8
4;401;41;10;رياضيات;الرياضيات;1;3;4
4;401;44;3;علوم الأرض;علوم جيولوجيا;4;13;17
4;401;43;3;علوم الأحياء;علوم بيولوجيا;4;43;47
4;401;43;3;علوم الأحياء والمحيط;علوم بيولوجيا;0;15;15
4;401;43;3;علوم الحياة والأرض;علوم بيولوجيا;3;29;32
4;401;44;3;فيزياء الاستشعار;فيزياء;1;13;14
4;401;44;3;فيزياء المواد والتطبيقات;فيزياء;1;8;9
4;401;53;3;فيزياء وكيمياء;تحضير علمي;5;11;16
4;401;44;3;كيمياء:كيمياء صناعية;كيمياء;2;18;20
4;401;42;3;هندسة نظم الاعلامية;إعلامية;19;33;52
2;214;41;12;رياضيات;رياضيات;4;2;6
2;214;44;12;فيزياء;فيزياء;5;6;11
2;214;;12;تاريخ;اللغة والآداب والحضارةالعربية;5;2;7
2;214;34;12;جغرافيا;جغرافيا;3;2;5
2;214;22;12;اللغة والآداب والحضارةالعربية;آداب عربية;2;8;10
