code_universite;code_etablissement;code_domaine;inscrits_f;inscrits_m;annee
13;1318;53;2;10;2022
13;1318;53;6;13;2022
13;1318;53;8;15;2022
13;1318;31;4;20;2022
13;1318;51;61;1;2022
13;1318;31;6;9;2022
13;1318;31;2;10;2022
13;1318;51;0;0;2022
13;1318;51;7;27;2022
13;1318;51;7;8;2022
13;1318;51;5;8;2022
13;1318;31;6;14;2022
13;1318;31;4;24;2022
13;1318;31;4;8;2022
13;1318;31;11;1;2022
13;1318;51;12;5;2022
13;1318;51;12;3;2022
13;1318;31;13;2;2022
13;1318;81;23;1;2022
13;1318;81;15;1;2022
13;1319;52;38;54;2022
13;1319;53;46;62;2022
13;1319;53;20;52;2022
13;1319;31;60;9;2022
13;1319;42;59;62;2022
13;1319;52;9;12;2022
13;1319;52;21;28;2022
13;1319;53;16;11;2022
13;1319;53;21;9;2022
13;1319;53;19;11;2022
13;1319;53;1;8;2022
13;1319;53;4;9;2022
13;1319;31;24;3;2022
13;1319;42;8;3;2022
13;1319;42;12;11;2022
13;1319;42;6;9;2022
13;1319;52;21;19;2022
13;1319;52;17;25;2022
13;1319;53;16;6;2022
13;1319;53;9;6;2022
13;1319;53;13;10;2022
13;1319;31;29;6;2022
13;1319;42;7;9;2022
13;1319;42;10;13;2022
13;1319;53;7;15;2022
13;1319;53;10;16;2022
13;1319;53;7;14;2022
13;1319;53;5;6;2022
4;405;83;36;50;2022
4;405;83;34;59;2022
4;405;83;10;10;2022
4;405;83;19;26;2022
4;405;83;3;0;2022
4;405;83;38;26;2022
4;405;83;30;40;2022
4;405;83;30;11;2022
4;405;83;35;30;2022
4;405;83;3;3;2022
4;404;31;233;93;2022
4;404;31;82;44;2022
4;404;42;33;30;2022
4;404;31;94;43;2022
4;404;31;44;40;2022
4;404;31;68;33;2022
4;404;31;130;42;2022
4;404;42;23;14;2022
4;404;31;19;3;2022
4;404;31;18;2;2022
4;404;31;21;5;2022
4;404;31;11;3;2022
4;404;31;22;2;2022
4;404;31;14;5;2022
4;404;31;17;1;2022
4;404;31;16;2;2022
4;404;31;22;4;2022
4;404;31;14;3;2022
4;404;31;24;4;2022
4;404;31;17;6;2022
4;404;31;20;5;2022
4;404;31;15;7;2022
4;404;31;44;29;2022
4;404;31;14;8;2022
4;404;31;9;2;2022
4;404;31;16;7;2022
4;404;31;28;7;2022
4;404;31;19;2;2022
4;404;31;21;5;2022
4;404;31;23;8;2022
4;404;31;23;10;2022
4;404;31;16;9;2022
4;404;31;20;7;2022
4;404;31;49;19;2022
4;404;31;437;243;2022
4;404;42;35;30;2022
4;430;53;10;38;2022
4;430;53;10;36;2022
4;430;53;15;29;2022
4;430;41;2;1;2022
4;430;41;2;1;2022
4;430;41;1;4;2022
4;430;41;0;0;2022
4;430;41;2;1;2022
4;430;41;2;1;2022
4;430;41;2;5;2022
4;430;41;5;7;2022
4;430;41;0;1;2022
4;430;41;4;0;2022
4;430;41;1;0;2022
4;430;53;6;7;2022
4;430;53;8;4;2022
4;430;53;1;0;2022
4;430;53;2;0;2022
4;430;53;4;2;2022
4;423;53;53;87;2022
4;423;53;59;80;2022
4;423;53;15;7;2022
4;423;53;7;4;2022
4;423;42;11;19;2022
4;423;53;134;168;2022
4;427;21;16;16;2022
4;427;21;2;3;2022
4;427;21;3;2;2022
4;427;21;4;2;2022
4;427;21;3;0;2022
4;427;21;2;2;2022
4;427;21;3;3;2022
4;427;21;2;3;2022
4;427;21;2;1;2022
4;427;21;6;0;2022
4;427;21;5;1;2022
4;427;21;4;8;2022
4;427;21;4;5;2022
4;427;21;3;2;2022
4;427;21;1;3;2022
4;427;21;2;5;2022
4;427;21;5;5;2022
4;427;21;1;2;2022
4;427;21;2;4;2022
4;427;21;4;5;2022
4;427;21;14;9;2022
4;427;21;12;5;2022
4;427;21;4;1;2022
4;427;21;9;0;2022
4;427;21;7;1;2022
4;427;21;2;1;2022
4;427;21;5;3;2022
4;427;21;3;7;2022
4;426;51;35;6;2022
4;426;51;20;5;2022
4;426;51;34;5;2022
4;426;51;22;8;2022
4;426;51;30;2;2022
4;426;51;27;2;2022
4;426;51;13;1;2022
4;426;51;7;1;2022
4;426;51;3;1;2022
4;426;51;6;1;2022
4;426;51;3;0;2022
4;425;62;20;13;2022
4;425;62;23;5;2022
4;425;62;18;11;2022
4;425;62;24;5;2022
4;425;62;22;9;2022
4;425;62;20;6;2022
4;425;62;20;0;2022
4;425;62;5;2;2022
4;424;34;20;3;2022
4;424;62;14;5;2022
4;424;62;18;2;2022
4;424;34;16;6;2022
4;424;62;11;5;2022
4;424;34;15;3;2022
4;424;62;5;4;2022
4;424;62;6;2;2022
4;424;62;7;1;2022
4;424;62;22;11;2022
4;424;62;15;9;2022
4;424;62;17;7;2022
4;424;62;9;3;2022
4;429;41;28;25;2022
4;429;41;19;27;2022
4;429;41;20;26;2022
4;431;53;27;14;2022
4;431;53;25;17;2022
4;431;53;21;20;2022
4;431;53;13;16;2022
4;431;53;8;13;2022
4;431;53;8;14;2022
4;431;52;8;3;2022
4;431;52;5;2;2022
4;428;53;25;29;2022
4;428;53;28;23;2022
4;428;53;25;29;2022
4;428;42;59;49;2022
4;428;42;70;45;2022
4;428;42;56;52;2022
4;428;53;43;15;2022
4;428;53;37;17;2022
4;428;53;32;24;2022
4;428;42;29;16;2022
4;428;42;25;13;2022
4;428;42;21;14;2022
4;428;53;8;7;2022
4;428;53;6;10;2022
4;428;42;5;9;2022
4;428;42;6;4;2022
4;428;42;5;5;2022
4;428;53;3;3;2022
4;428;53;4;4;2022
4;428;53;8;3;2022
4;428;53;5;2;2022
4;428;53;11;6;2022
4;433;53;64;25;2022
4;433;53;34;21;2022
4;433;53;8;4;2022
4;433;53;15;3;2022
4;433;53;6;9;2022
4;422;52;219;88;2022
4;422;52;164;57;2022
4;422;52;127;65;2022
4;422;52;136;55;2022
4;422;52;237;138;2022
4;422;52;246;128;2022
4;422;52;13;6;2022
4;422;52;11;12;2022
4;422;52;2;1;2022
4;422;52;13;2;2022
4;422;52;7;5;2022
4;422;52;8;6;2022
4;422;52;15;2;2022
4;420;53;14;20;2022
4;420;53;31;39;2022
4;420;53;25;41;2022
4;420;53;10;20;2022
4;420;44;7;1;2022
4;420;41;3;5;2022
4;420;44;12;6;2022
4;420;41;7;13;2022
4;419;62;85;10;2022
4;419;62;45;12;2022
4;419;53;117;69;2022
4;419;53;65;65;2022
4;419;53;105;37;2022
4;419;53;113;61;2022
4;418;53;42;136;2022
4;418;53;112;102;2022
4;418;53;73;42;2022
4;418;53;38;102;2022
4;418;53;71;99;2022
4;418;53;102;38;2022
4;415;31;248;138;2022
4;415;42;50;72;2022
4;415;34;69;38;2022
4;415;34;23;4;2022
4;415;42;31;22;2022
4;415;42;26;14;2022
4;415;31;84;28;2022
4;415;31;9;6;2022
4;415;31;12;6;2022
4;415;34;28;4;2022
4;415;34;16;4;2022
4;415;31;21;11;2022
4;415;31;16;5;2022
4;415;31;10;7;2022
4;415;31;21;5;2022
4;415;31;13;9;2022
4;415;34;21;2;2022
4;415;31;47;11;2022
4;415;31;64;14;2022
4;415;31;15;12;2022
4;415;31;91;26;2022
4;415;31;17;9;2022
4;414;62;202;71;2022
4;413;62;38;20;2022
4;413;62;12;5;2022
4;413;62;20;3;2022
4;412;42;77;57;2022
4;412;42;33;37;2022
4;412;53;60;37;2022
4;412;53;62;103;2022
4;412;42;14;8;2022
4;412;42;14;8;2022
4;412;42;11;15;2022
4;412;53;23;9;2022
4;412;53;5;14;2022
4;412;53;10;8;2022
4;412;53;10;8;2022
4;412;53;6;13;2022
4;412;42;4;5;2022
4;412;42;15;15;2022
4;412;42;19;18;2022
4;412;53;16;10;2022
4;412;53;4;4;2022
4;412;53;7;9;2022
4;412;53;7;1;2022
4;412;53;6;8;2022
4;412;53;30;8;2022
4;412;53;2;3;2022
4;412;53;13;11;2022
4;412;53;11;13;2022
4;412;53;10;5;2022
4;412;42;15;12;2022
4;412;42;13;3;2022
4;410;22;292;112;2022
4;410;22;138;27;2022
4;410;22;160;23;2022
4;410;22;51;7;2022
4;410;22;28;5;2022
4;410;22;50;10;2022
4;410;22;52;16;2022
4;410;22;43;14;2022
4;410;22;139;35;2022
4;410;22;9;0;2022
4;410;22;17;0;2022
4;410;22;45;7;2022
4;410;22;44;7;2022
4;410;22;13;0;2022
4;410;22;11;0;2022
4;410;22;14;2;2022
4;410;22;9;2;2022
4;410;22;38;3;2022
4;410;22;31;2;2022
4;410;22;146;29;2022
4;410;22;25;3;2022
4;410;22;14;3;2022
4;410;22;30;2;2022
4;410;22;17;2;2022
4;410;22;46;11;2022
4;410;22;18;0;2022
4;410;22;23;0;2022
4;410;22;23;11;2022
4;410;22;22;2;2022
4;410;22;10;1;2022
4;410;22;4;1;2022
4;410;22;19;4;2022
4;410;22;23;8;2022
4;410;22;30;1;2022
4;410;22;27;5;2022
4;410;22;21;4;2022
4;410;22;22;1;2022
4;410;22;21;3;2022
4;410;22;18;6;2022
4;410;22;31;6;2022
4;410;22;7;2;2022
4;410;22;9;4;2022
4;410;22;29;1;2022
4;410;22;10;0;2022
4;410;22;26;1;2022
4;410;22;14;3;2022
4;410;22;12;0;2022
4;410;22;60;7;2022
4;410;22;40;9;2022
4;410;22;10;1;2022
4;411;22;132;51;2022
4;411;22;59;31;2022
4;411;22;50;16;2022
4;411;22;86;21;2022
4;411;22;22;3;2022
4;411;22;21;0;2022
4;411;22;43;4;2022
4;411;22;13;3;2022
4;411;22;9;2;2022
4;411;22;57;10;2022
4;411;22;24;9;2022
4;411;22;14;3;2022
4;411;22;1;0;2022
4;411;22;1;1;2022
4;411;22;15;6;2022
4;411;22;11;3;2022
4;411;22;17;1;2022
4;411;22;15;2;2022
4;409;21;91;30;2022
4;409;21;42;40;2022
4;409;21;94;21;2022
4;409;21;6;1;2022
4;409;21;7;0;2022
4;409;21;9;0;2022
4;409;21;3;1;2022
4;409;21;11;3;2022
4;409;21;20;1;2022
4;409;21;28;4;2022
4;409;21;32;18;2022
4;409;21;82;5;2022
4;409;21;20;0;2022
4;409;21;8;2;2022
4;409;21;11;2;2022
4;409;21;0;7;2022
4;409;21;13;0;2022
4;409;21;16;4;2022
4;409;21;27;7;2022
4;409;21;27;5;2022
4;409;21;20;21;2022
4;409;21;25;3;2022
4;409;21;15;5;2022
4;409;21;7;0;2022
4;409;21;4;5;2022
4;409;21;4;4;2022
4;409;21;5;3;2022
4;409;21;9;2;2022
4;409;21;10;0;2022
4;409;21;16;0;2022
4;409;21;12;2;2022
4;409;21;9;6;2022
4;409;21;16;3;2022
4;409;21;53;18;2022
4;417;52;45;96;2022
4;417;52;3;11;2022
4;417;52;4;12;2022
4;417;52;7;9;2022
4;417;52;8;7;2022
4;417;52;10;8;2022
4;417;52;11;8;2022
4;417;52;11;22;2022
4;417;52;7;8;2022
4;417;52;6;4;2022
4;417;52;10;13;2022
4;417;52;17;2;2022
4;417;52;16;2;2022
4;417;52;19;3;2022
4;417;52;3;2;2022
4;417;52;11;3;2022
4;417;52;14;13;2022
4;417;52;23;8;2022
4;417;52;7;6;2022
4;417;52;9;1;2022
4;417;52;58;15;2022
4;417;52;24;9;2022
4;417;52;45;10;2022
4;417;52;0;1;2022
4;432;53;31;50;2022
4;432;53;55;106;2022
4;432;53;27;28;2022
4;432;42;99;127;2022
4;432;42;36;21;2022
4;432;42;26;21;2022
4;432;42;10;22;2022
4;432;42;11;12;2022
4;432;42;78;130;2022
4;432;42;53;68;2022
4;432;42;63;74;2022
4;432;53;75;72;2022
4;432;53;46;37;2022
4;432;53;40;29;2022
4;432;42;18;2;2022
4;432;42;15;9;2022
4;432;42;11;4;2022
4;432;42;13;5;2022
4;432;53;4;8;2022
4;432;53;6;9;2022
4;432;42;12;4;2022
4;432;42;15;8;2022
4;416;41;31;15;2022
4;416;44;48;11;2022
4;416;53;73;42;2022
4;416;43;72;6;2022
4;416;44;50;10;2022
4;416;41;4;3;2022
4;416;44;9;1;2022
4;416;53;30;22;2022
4;416;44;6;3;2022
4;416;43;30;2;2022
4;416;43;23;3;2022
4;416;41;2;15;2022
4;416;53;25;11;2022
4;416;44;16;5;2022
4;416;53;17;9;2022
4;416;81;26;4;2022
4;416;43;14;3;2022
4;416;81;24;6;2022
4;416;53;9;5;2022
4;416;43;8;0;2022
4;421;11;87;8;2022
4;421;11;36;0;2022
4;421;11;27;0;2022
4;421;11;64;4;2022
4;421;11;84;4;2022
4;421;21;9;2;2022
4;421;11;16;1;2022
4;421;11;17;4;2022
4;421;21;20;0;2022
4;421;11;24;6;2022
4;421;11;24;6;2022
4;408;34;15;3;2022
4;408;72;37;3;2022
4;408;32;68;5;2022
4;408;34;18;3;2022
4;408;31;25;5;2022
4;408;32;39;9;2022
4;408;72;36;2;2022
4;408;72;19;2;2022
4;408;72;14;3;2022
4;408;72;26;3;2022
4;408;81;13;4;2022
4;408;31;40;15;2022
4;408;71;12;1;2022
4;408;31;0;2;2022
4;408;72;14;7;2022
4;408;72;22;2;2022
4;408;72;34;1;2022
4;408;31;70;41;2022
4;408;32;106;22;2022
4;408;72;42;6;2022
4;408;72;99;15;2022
4;408;71;26;8;2022
4;408;34;71;16;2022
4;408;34;57;29;2022
4;408;34;16;6;2022
4;408;72;30;5;2022
4;408;34;8;7;2022
4;408;32;45;7;2022
4;408;32;29;4;2022
4;408;34;10;5;2022
4;408;34;22;8;2022
4;408;72;22;4;2022
4;408;72;26;2;2022
4;408;72;26;2;2022
4;408;32;1;1;2022
4;408;72;0;1;2022
4;408;32;12;0;2022
4;407;53;197;288;2022
4;407;44;171;33;2022
4;407;44;53;12;2022
4;407;43;41;4;2022
4;407;53;40;25;2022
4;407;42;28;50;2022
4;407;53;31;47;2022
4;407;42;31;34;2022
4;407;43;53;10;2022
4;407;44;52;12;2022
4;407;42;26;50;2022
4;407;42;39;36;2022
4;407;53;30;33;2022
4;407;53;43;38;2022
4;407;43;44;15;2022
4;407;44;45;13;2022
4;407;42;25;47;2022
4;407;42;27;39;2022
4;407;53;31;31;2022
4;407;53;23;42;2022
4;407;43;49;8;2022
4;407;44;47;12;2022
4;407;42;20;47;2022
4;407;42;20;38;2022
4;407;53;26;24;2022
4;407;53;27;31;2022
4;407;53;14;3;2022
4;407;53;13;1;2022
4;406;34;13;1;2022
4;406;62;10;5;2022
4;406;62;12;4;2022
4;406;51;12;2;2022
4;406;62;8;2;2022
4;406;62;8;5;2022
4;406;62;17;3;2022
4;406;34;5;2;2022
4;406;62;7;0;2022
4;406;62;11;3;2022
4;406;51;8;1;2022
4;406;62;8;1;2022
4;406;62;5;5;2022
4;406;62;16;4;2022
4;406;62;95;21;2022
4;406;51;8;0;2022
4;406;62;18;1;2022
4;406;62;11;0;2022
4;406;44;7;6;2022
4;406;62;6;3;2022
4;403;31;600;405;2022
4;403;42;190;228;2022
4;403;34;323;193;2022
4;403;31;93;26;2022
4;403;42;13;11;2022
4;403;42;21;11;2022
4;403;42;17;10;2022
4;403;31;63;32;2022
4;403;34;97;32;2022
4;403;42;20;16;2022
4;403;31;83;23;2022
4;403;31;33;18;2022
4;403;31;16;4;2022
4;403;31;14;8;2022
4;403;31;14;7;2022
4;403;34;34;6;2022
4;403;34;26;9;2022
4;403;34;28;9;2022
4;403;42;18;12;2022
4;403;42;14;11;2022
4;403;42;21;10;2022
4;403;42;13;5;2022
4;403;31;16;3;2022
4;403;31;6;2;2022
4;403;34;29;3;2022
4;403;34;16;3;2022
4;403;34;37;5;2022
4;403;34;25;9;2022
4;403;31;34;11;2022
4;403;31;21;4;2022
4;403;31;21;10;2022
4;403;31;4;4;2022
4;403;31;16;10;2022
4;403;31;5;1;2022
4;403;34;19;5;2022
4;403;34;6;1;2022
4;403;42;18;6;2022
4;403;42;6;2;2022
4;402;32;280;66;2022
4;402;32;66;7;2022
4;402;32;238;79;2022
4;402;32;270;57;2022
4;402;32;42;7;2022
4;402;32;20;21;2022
4;402;32;24;5;2022
4;402;32;14;18;2022
4;402;32;28;9;2022
4;402;32;23;15;2022
4;402;32;32;15;2022
4;402;32;27;6;2022
4;402;32;32;6;2022
4;402;32;27;17;2022
4;402;34;17;18;2022
4;402;32;12;9;2022
4;402;32;7;1;2022
4;402;32;13;25;2022
4;402;32;20;10;2022
4;402;32;28;5;2022
4;402;32;21;8;2022
4;402;32;11;8;2022
4;402;32;18;16;2022
4;402;32;29;21;2022
4;402;32;23;12;2022
4;402;34;14;13;2022
4;402;32;40;7;2022
4;402;32;46;7;2022
4;402;32;44;7;2022
4;402;32;5;3;2022
4;402;32;21;4;2022
4;402;32;23;3;2022
4;402;32;31;8;2022
4;402;32;15;12;2022
4;401;43;62;3;2022
4;401;44;92;12;2022
4;401;53;39;18;2022
4;401;41;33;13;2022
4;401;44;53;2;2022
4;401;44;17;3;2022
4;401;44;29;24;2022
4;401;44;12;3;2022
4;401;42;32;61;2022
4;401;42;53;48;2022
4;401;44;65;10;2022
4;401;53;33;41;2022
4;401;43;50;12;2022
4;401;81;54;8;2022
4;401;43;40;5;2022
4;401;53;53;41;2022
4;401;43;24;2;2022
4;401;42;55;71;2022
4;401;42;56;30;2022
4;401;53;32;14;2022
4;401;44;10;0;2022
4;401;44;9;2;2022
4;401;43;32;2;2022
4;401;81;9;2;2022
4;401;43;30;3;2022
4;401;44;15;1;2022
4;401;44;18;1;2022
4;401;44;21;4;2022
4;401;44;16;1;2022
4;401;53;24;5;2022
4;401;44;8;7;2022
4;401;53;37;10;2022
4;401;41;15;5;2022
4;401;41;7;3;2022
4;401;44;9;4;2022
4;401;43;44;0;2022
4;401;44;32;9;2022
4;401;44;22;0;2022
4;401;44;18;2;2022
4;401;44;14;6;2022
4;401;44;8;2;2022
4;401;42;36;37;2022
4;401;42;39;21;2022
4;401;53;11;3;2022
4;401;44;17;2;2022
4;401;81;16;0;2022
4;401;44;13;5;2022
4;401;53;30;10;2022
4;401;43;45;4;2022
4;401;43;29;3;2022
4;401;44;10;3;2022
4;401;41;5;7;2022
4;401;41;6;1;2022
4;401;53;14;14;2022
4;401;44;20;0;2022
4;401;42;21;4;2022
4;401;42;8;0;2022
4;401;44;8;2;2022
4;401;41;10;2;2022
4;401;44;6;2;2022
4;401;41;4;5;2022
4;401;44;17;4;2022
4;401;44;7;2;2022
4;401;44;5;2;2022
4;401;44;29;4;2022
4;401;44;23;5;2022
4;401;53;8;14;2022
4;401;53;6;7;2022
4;401;43;36;1;2022
4;401;43;25;0;2022
4;401;43;7;3;2022
4;401;43;8;1;2022
4;401;43;31;0;2022
4;401;43;15;1;2022
4;401;42;14;8;2022
4;401;42;5;16;2022
4;401;42;3;10;2022
4;401;42;6;3;2022
4;401;44;19;7;2022
4;401;44;14;3;2022
4;401;53;24;11;2022
4;401;53;16;7;2022
6;602;62;17;4;2022
6;602;62;12;2;2022
6;602;62;23;5;2022
6;602;62;8;2;2022
6;602;62;9;0;2022
6;613;53;9;12;2022
6;613;53;13;6;2022
6;613;53;7;16;2022
6;613;53;10;11;2022
6;613;53;8;9;2022
6;613;53;13;5;2022
6;613;53;5;17;2022
6;613;53;13;7;2022
6;613;53;10;10;2022
6;613;53;4;2;2022
6;613;62;4;6;2022
6;612;62;28;18;2022
6;612;62;30;10;2022
6;612;62;26;19;2022
6;612;62;21;5;2022
6;612;62;24;5;2022
6;612;62;20;7;2022
6;603;21;24;8;2022
6;603;21;8;13;2022
6;603;21;3;0;2022
6;603;21;2;0;2022
6;603;21;4;3;2022
6;603;21;4;3;2022
6;608;43;14;1;2022
6;608;62;6;2;2022
6;608;43;13;2;2022
6;608;43;8;1;2022
6;608;43;11;4;2022
6;608;62;7;2;2022
6;608;43;8;1;2022
6;608;43;22;2;2022
6;608;43;60;5;2022
6;608;62;18;1;2022
6;608;62;18;1;2022
6;608;43;45;4;2022
6;608;43;11;0;2022
6;608;43;4;1;2022
6;608;51;56;8;2022
6;608;51;17;0;2022
6;608;51;9;1;2022
6;608;43;24;4;2022
6;608;43;4;0;2022
6;608;43;12;1;2022
6;608;51;9;0;2022
6;608;51;22;2;2022
6;607;11;138;14;2022
6;607;11;106;12;2022
6;607;11;200;31;2022
6;607;22;55;5;2022
6;607;22;64;34;2022
6;607;22;45;4;2022
6;607;22;26;4;2022
6;607;22;26;8;2022
6;607;22;37;6;2022
6;607;22;22;9;2022
6;607;22;15;1;2022
6;607;22;35;14;2022
6;611;83;177;333;2022
6;611;83;147;197;2022
6;611;83;102;181;2022
6;611;83;3;4;2022
6;611;83;14;15;2022
6;611;83;12;6;2022
6;611;83;21;10;2022
6;611;83;13;13;2022
6;611;83;16;16;2022
6;611;83;13;10;2022
6;606;22;22;7;2022
6;606;22;19;3;2022
6;606;34;19;6;2022
6;606;34;19;4;2022
6;606;11;152;14;2022
6;606;11;215;21;2022
6;606;22;34;13;2022
6;606;34;50;12;2022
6;606;11;283;47;2022
6;606;22;23;5;2022
6;606;22;46;9;2022
6;606;22;45;9;2022
6;606;22;28;9;2022
6;606;22;110;47;2022
6;606;22;9;7;2022
6;606;22;12;2;2022
6;606;22;22;3;2022
6;606;22;28;5;2022
6;606;22;30;2;2022
6;606;22;12;2;2022
6;606;22;25;8;2022
6;606;22;17;3;2022
6;606;22;58;13;2022
6;606;22;11;1;2022
6;606;22;14;4;2022
6;605;42;74;61;2022
6;605;22;56;17;2022
6;605;42;36;42;2022
6;605;22;44;7;2022
6;605;22;18;1;2022
6;605;22;4;1;2022
6;605;42;33;24;2022
6;605;22;45;6;2022
6;605;22;11;1;2022
6;605;42;26;18;2022
6;605;42;23;7;2022
6;605;22;0;0;2022
6;605;22;0;0;2022
6;604;21;4;3;2022
6;604;21;8;2;2022
6;604;21;26;3;2022
6;604;21;0;3;2022
6;604;21;2;1;2022
6;604;21;7;0;2022
6;604;21;5;1;2022
6;604;21;35;6;2022
6;604;21;82;15;2022
6;604;21;19;7;2022
6;604;21;40;5;2022
6;604;21;18;16;2022
6;604;21;17;10;2022
6;609;42;126;129;2022
6;609;42;207;269;2022
6;609;42;19;3;2022
6;609;42;39;29;2022
6;609;42;15;9;2022
6;609;53;11;15;2022
6;609;42;16;9;2022
6;609;42;17;7;2022
6;609;42;12;3;2022
6;609;53;13;9;2022
6;609;42;15;4;2022
6;609;42;9;8;2022
6;609;42;19;25;2022
6;609;42;26;26;2022
6;609;42;29;8;2022
6;609;42;29;16;2022
6;610;71;51;51;2022
6;610;71;56;35;2022
6;610;71;44;43;2022
6;601;32;303;116;2022
6;601;42;143;101;2022
6;601;32;127;45;2022
6;601;42;75;27;2022
6;601;31;115;26;2022
6;601;32;96;25;2022
6;601;32;25;4;2022
6;601;42;22;13;2022
6;601;42;18;7;2022
6;601;42;17;10;2022
6;601;31;73;29;2022
6;601;31;12;9;2022
6;601;31;13;10;2022
6;601;31;110;21;2022
6;601;34;21;13;2022
6;601;34;35;17;2022
6;601;34;10;3;2022
6;601;32;53;11;2022
6;601;34;16;3;2022
6;601;32;31;7;2022
6;601;31;48;22;2022
6;601;31;32;17;2022
6;601;34;18;10;2022
6;601;42;19;11;2022
6;601;31;45;4;2022
6;601;34;34;7;2022
6;601;34;15;8;2022
6;601;32;76;12;2022
6;601;31;25;20;2022
6;601;32;35;4;2022
6;601;32;54;2;2022
6;601;32;54;2;2022
6;601;42;11;8;2022
6;601;42;9;8;2022
6;601;31;28;7;2022
6;601;31;29;4;2022
6;601;31;32;10;2022
6;601;34;33;7;2022
6;601;34;25;7;2022
6;601;34;16;6;2022
6;601;34;14;9;2022
6;601;34;20;6;2022
6;601;34;196;72;2022
6;601;34;141;39;2022
6;601;31;459;198;2022
6;601;31;116;34;2022
6;601;34;51;12;2022
6;601;42;17;4;2022
6;601;34;25;8;2022
6;601;42;17;11;2022
8;816;71;35;7;2022
8;816;71;36;7;2022
8;816;71;42;2;2022
8;816;71;19;4;2022
8;816;71;32;8;2022
8;816;71;52;0;2022
8;816;71;36;3;2022
8;816;71;19;6;2022
8;816;71;31;6;2022
8;816;71;37;0;2022
8;816;71;12;2;2022
8;816;71;19;6;2022
8;816;71;24;7;2022
8;816;71;29;3;2022
8;816;71;37;0;2022
8;816;71;28;5;2022
8;816;71;18;3;2022
8;816;71;17;1;2022
8;815;53;8;7;2022
8;815;53;31;53;2022
8;815;53;22;32;2022
8;815;53;3;15;2022
8;815;53;7;11;2022
8;815;53;49;40;2022
8;815;53;8;5;2022
8;815;53;5;8;2022
8;815;53;7;7;2022
8;815;53;31;31;2022
8;815;51;53;16;2022
8;815;51;40;5;2022
8;815;51;10;2;2022
8;815;51;10;2;2022
8;815;51;12;1;2022
8;815;53;40;32;2022
8;815;53;38;16;2022
8;815;53;8;7;2022
8;815;53;13;2;2022
8;815;53;8;7;2022
8;815;53;7;9;2022
8;815;53;0;0;2022
8;815;53;8;9;2022
8;815;53;2;3;2022
8;815;51;1;0;2022
8;815;53;1;0;2022
8;815;51;6;0;2022
8;815;53;4;1;2022
8;815;53;4;1;2022
8;815;53;4;2;2022
8;815;53;11;1;2022
8;815;53;12;5;2022
8;815;51;3;1;2022
8;815;53;3;2;2022
8;815;53;4;3;2022
8;815;53;12;6;2022
8;815;51;4;0;2022
8;815;53;6;7;2022
8;815;53;11;3;2022
8;815;51;7;1;2022
8;815;53;5;3;2022
8;815;53;10;6;2022
8;815;53;8;17;2022
8;815;53;7;13;2022
8;815;53;4;3;2022
8;815;53;5;7;2022
8;815;51;16;1;2022
8;815;51;9;5;2022
8;815;53;8;6;2022
8;815;53;10;1;2022
8;814;53;158;121;2022
8;814;53;117;43;2022
8;814;53;65;117;2022
8;814;53;104;94;2022
8;814;53;114;44;2022
8;814;53;63;134;2022
8;807;21;80;32;2022
8;807;21;140;26;2022
8;807;21;91;38;2022
8;807;21;23;5;2022
8;807;21;14;3;2022
8;807;21;39;7;2022
8;807;21;11;4;2022
8;807;21;24;2;2022
8;807;21;29;4;2022
8;807;21;11;0;2022
8;807;21;32;4;2022
8;807;21;13;5;2022
8;807;21;20;0;2022
8;807;21;11;4;2022
8;807;21;14;3;2022
8;807;21;12;2;2022
8;807;21;15;0;2022
8;807;21;11;3;2022
8;807;21;11;2;2022
8;811;43;15;0;2022
8;811;43;15;0;2022
8;811;43;16;4;2022
8;811;43;7;3;2022
8;811;43;19;3;2022
8;811;43;9;1;2022
8;811;81;18;2;2022
8;811;81;12;3;2022
8;811;43;163;20;2022
8;811;43;123;7;2022
8;811;43;71;0;2022
8;811;81;21;1;2022
8;811;43;47;4;2022
8;811;43;9;0;2022
8;811;43;26;2;2022
8;811;81;22;1;2022
8;811;43;42;1;2022
8;811;43;8;0;2022
8;811;43;10;0;2022
8;811;43;11;5;2022
8;811;43;39;4;2022
8;811;43;14;1;2022
8;811;43;18;4;2022
8;811;43;22;2;2022
8;811;43;14;3;2022
8;810;11;307;40;2022
8;810;11;245;34;2022
8;810;11;383;21;2022
8;809;53;51;40;2022
8;809;53;21;22;2022
8;809;53;28;15;2022
8;809;53;31;57;2022
8;809;53;20;17;2022
8;809;53;28;15;2022
8;809;51;47;6;2022
8;809;51;19;4;2022
8;809;51;35;0;2022
8;809;44;25;7;2022
8;809;44;10;1;2022
8;809;44;13;1;2022
8;809;81;13;3;2022
8;809;81;16;3;2022
8;809;81;12;2;2022
8;809;81;10;1;2022
8;809;51;14;3;2022
8;809;51;5;2;2022
8;809;42;12;3;2022
8;809;42;5;3;2022
8;809;53;130;97;2022
8;809;53;47;43;2022
8;808;22;89;42;2022
8;808;22;61;4;2022
8;808;22;25;1;2022
8;808;22;34;5;2022
8;808;22;55;7;2022
8;808;22;54;12;2022
8;808;22;72;21;2022
8;808;22;46;9;2022
8;808;22;33;2;2022
8;808;22;31;0;2022
8;808;22;15;6;2022
8;808;22;36;8;2022
8;808;22;23;2;2022
8;808;22;27;2;2022
